laptop_id,img_link,name,price,laptop_brand,os_brand,usecases,tags
335,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70,ASUS VivoBook Flip 14 Core i3 11th Gen,44990,['ASUS'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system student/educ asu
338,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70,DELL G15 Ryzen 5 Hexa Core AMD R5,72790,['DELL'],Windows, Home/Everyday use,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
339,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,acer Aspire 5 Core i5 11th Gen,60130,['acer'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use acer
340,https://rukminim1.flixcart.com/image/312/312/kdnf98w0/computer/5/a/a/msi-original-imafugm3vjgbfgzp.jpeg?q=70,MSI GF65 Thin Core i5 9th Gen,74990,['MSI'],Windows, Gaming,intel core i5 processor (9th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
341,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,157990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr5 ram 64 bit window 11 oper system game asu
343,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/y/8/x1500ea-ej701ws-business-laptop-asus-original-imagkftffdhmv2zv.jpeg?q=70,ASUS Core i7 11th Gen,59490,['ASUS'],Windows, Business/Professional,intel core i7 processor (11th gen) 16 gb ddr4 ram window 11 oper system business/profession asu
344,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70,DELL Core i5 11th Gen,58490,['DELL'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram window 11 oper system home/everyday use dell
349,https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/z/c/z/asus-na-gaming-laptop-original-imafvuye6yhsbnkb.jpeg?q=70,ASUS VivoBook Gaming (2020) Core i7 10th Gen,87390,['ASUS'],Windows, Gaming,intel core i7 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
351,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/f/u/alienware-original-imafvngmfmgqwawv.jpeg?q=70,ALIENWARE Core i7 10th Gen,214790,['ALIENWARE'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game alienwar
352,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE Core i7 10th Gen,199990,['ALIENWARE'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game alienwar
354,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,Infinix INBook X2 Plus Core i5 11th Gen,42990,['Infinix'],Windows, Student/Education,intel core i5 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system student/educ infinix
356,https://rukminim1.flixcart.com/image/312/312/kl2mljk0/computer/h/h/r/na-thin-and-light-laptop-mi-original-imagy9zzhzwbgqha.jpeg?q=70,Mi Notebook Horizon Edition 14 Core i7 10th Gen,59990,['Mi'],Windows, Home/Everyday use,intel core i7 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use mi
363,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70,acer Aspire 5 Core i5 11th Gen,46990,['acer'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use acer
365,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,DELL Vostro Core i3 11th Gen,42690,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
366,https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/computer/q/x/r/hp-na-gaming-laptop-original-imaftpesbvfxgw9t.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Quad Core 3550H,59990,['HP'],Windows, Gaming,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
367,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/g/z/q/mk1e3hn-a-laptop-apple-original-imag7yzmv57cvg3f.jpeg?q=70,APPLE 2021 Macbook Pro M1 Pro,222990,['APPLE'],MacOS, Multimedia/Entertainment,appl m1 pro processor 16 gb unifi memori ram mac os oper system multimedia/entertain appl
368,https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70,ASUS Core i3 12th Gen,42990,['ASUS'],Windows, Home/Everyday use,intel core i3 processor (12th gen) 8 gb ddr4 ram window 11 oper system home/everyday use asu
369,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/computer/g/s/z/msi-original-imafpbphchfxrmkp.jpeg?q=70,MSI GP65 Leopard Core i7 10th Gen,156090,['MSI'],Windows, Gaming,intel core i7 processor (10th gen) 32 gb ddr4 ram 64 bit window 10 oper system game msi
370,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL G15 Core i5 10th Gen,69890,['DELL'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game dell
371,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,63990,['ASUS'],Windows, Multimedia/Entertainment,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain asu
372,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i7 12th Gen,108990,['DELL'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game dell
376,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/3/l/-original-imagha3pvvc2xuz2.jpeg?q=70,MSI Bravo Ryzen 5 Hexa Core 5600H,58500,['MSI'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game msi
377,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,acer Aspire 3 Ryzen 3 Dual Core 3250U,33200,['acer'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use acer
378,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70,DELL Inspiron Ryzen 3 Quad Core 5425U,41890,['DELL'],Windows, Home/Everyday use,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
381,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/h/x/8/14iil05-thin-and-light-laptop-lenovo-original-imag7anttggbgmzm.jpeg?q=70,Lenovo IdeaPad Core i3 10th Gen,35990,['Lenovo'],Windows, Home/Everyday use,intel core i3 processor (10th gen) 4 gb ddr4 ram 64 bit window 11 oper system home/everyday use lenovo
383,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70,DELL Ryzen 5 Hexa Core AMD R5,71990,['DELL'],Windows, Home/Everyday use,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
384,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,105990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr5 ram 64 bit window 11 oper system game asu
385,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,58900,['Lenovo'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
386,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/i/o/-original-imagh3kyz5vch93f.jpeg?q=70,MSI Creator Z16 Core i9 11th Gen,210990,['MSI'],Windows, Business/Professional,intel core i9 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system business/profession msi
387,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/e/q/-original-imagmmnamgzjnq9q.jpeg?q=70,Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U,65990,['Lenovo'],Windows, Home/Everyday use,amd ryzen 7 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system home/everyday use lenovo
388,https://rukminim1.flixcart.com/image/312/312/kh0vonk0/computer/f/j/g/acer-na-gaming-laptop-original-imafx4u9yyzuzffx.jpeg?q=70,acer Predator Helios 300 Core i7 10th Gen,150490,['acer'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game acer
389,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70,DELL Vostro Core i3 10th Gen,42490,['DELL'],Windows, Home/Everyday use,intel core i3 processor (10th gen) 4 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
391,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/s/m/asus-original-imaftndw8zg398np.jpeg?q=70,ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen,40990,['ASUS'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ asu
392,https://rukminim1.flixcart.com/image/312/312/kppt47k0/computer/w/i/f/na-thin-and-light-laptop-dell-original-imag3wyz2cwngyzk.jpeg?q=70,DELL Inspiron Core i5 11th Gen,78190,['DELL'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb lpddr4x ram 64 bit window 10 oper system home/everyday use dell
394,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/k/2/-original-imagg6t9zus8vhew.jpeg?q=70,ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3,34990,['ASUS'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system home/everyday use asu
395,https://rukminim1.flixcart.com/image/312/312/ksgehzk0/computer/r/c/k/predator-helios-300-gaming-laptop-acer-original-imag6yjdmwdrksyn.jpeg?q=70,acer Predator Helios 300 Core i9 11th Gen,119990,['acer'],Windows, Gaming,intel core i9 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game acer
398,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,DELL Inspiron Core i3 11th Gen,40890,['DELL'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system student/educ dell
399,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,['Lenovo'],Windows, Budget Friendly,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system budget friendli lenovo
401,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/i/2/laptop-hp-15s-fq2670tu-laptop-hp-original-imagjmgbdgahch5f.jpeg?q=70,HP 15s Core i3 11th Gen,39490,['HP'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
402,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/t/m/-original-imaghkcjwpmszxtg.jpeg?q=70,acer Aspire 7 Core i5 12th Gen,64990,['acer'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game acer
404,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,Infinix X1 Slim Series Core i3 10th Gen,30990,['Infinix'],Windows, Home/Everyday use,intel core i3 processor (10th gen) 8 gb lpddr4x ram 64 bit window 11 oper system home/everyday use infinix
405,https://rukminim1.flixcart.com/image/312/312/jyq5oy80/computer/t/y/2/apple-na-thin-and-light-laptop-original-imafgwev6abfznds.jpeg?q=70,APPLE MacBook Pro Core i5 8th Gen,163990,['APPLE'],MacOS, Multimedia/Entertainment,intel core i5 processor (8th gen) 8 gb ddr3 ram mac os oper system multimedia/entertain appl
406,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/m/3/k/a314-35-notebook-acer-original-imagg462zhhzd62a.jpeg?q=70,acer Aspire 3 Celeron Dual Core,41999,['acer'],Windows, Budget Friendly,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli acer
407,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/u/m/15s-du3614tu-thin-and-light-laptop-hp-original-imagghe6jcf76wgc.jpeg?q=70,HP 15s Intel Core i3 11th Gen,40788,['HP'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ hp
410,https://rukminim1.flixcart.com/image/312/312/l4d2ljk0/computer/s/1/9/-original-imagf9x3mjdwmnxg.jpeg?q=70,DELL Inspiron Ryzen 7 Octa Core 5700U,88890,['DELL'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game dell
412,https://rukminim1.flixcart.com/image/312/312/kzygpzk0/computer/u/n/j/vostro-3400-thin-and-light-laptop-dell-original-imagbuusnyzeqsjh.jpeg?q=70,DELL Vostro Core i3 11th Gen,40690,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
413,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70,ASUS (2022) Celeron Dual Core,24290,['ASUS'],Windows, Budget Friendly,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli asu
415,https://rukminim1.flixcart.com/image/312/312/l4fxh8w0/computer/k/u/e/vivobook-s-15-oled-s3502za-laptop-asus-original-imagfcg9zrubgprk.jpeg?q=70,ASUS Core i5 12th Gen,74990,['ASUS'],Windows, Business/Professional,intel core i5 processor (12th gen) 16 gb ddr4 ram window 11 oper system business/profession asu
419,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/6/7/9/-original-imagf39qzkzncyvh.jpeg?q=70,Infinix X1 Slim Series Core i5 10th Gen,37990,['Infinix'],Windows, Home/Everyday use,intel core i5 processor (10th gen) 8 gb lpddr4x ram 64 bit window 11 oper system home/everyday use infinix
421,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/z/0/m/ideapad-slim-laptop-lenovo-original-imag57x3p7bw8y8b.jpeg?q=70,Lenovo Core i3 10th Gen,37890,['Lenovo'],Windows, Home/Everyday use,intel core i3 processor (10th gen) 8 gb ddr4 ram window 10 oper system home/everyday use lenovo
424,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i7 12th Gen,127490,['DELL'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game dell
426,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70,acer Predator Helios 300 Core i5 7th Gen,129999,['acer'],Windows, Gaming,intel core i5 processor (7th gen) 8 gb ddr4 ram 64 bit window 10 oper system game acer
427,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70,Lenovo Core i3 11th Gen,40699,['Lenovo'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram window 11 oper system student/educ lenovo
430,https://rukminim1.flixcart.com/image/312/312/juk4gi80/computer/d/v/r/msi-na-gaming-laptop-original-imafcwryd6vccwgc.jpeg?q=70,MSI Stealth Core i7 8th Gen,185790,['MSI'],Windows, Gaming,intel core i7 processor (8th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
431,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/1/f/b/-original-imagf35erduuk5gh.jpeg?q=70,DELL Vostro Core i3 11th Gen,41290,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
432,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/f/t/r/inspiron-3511-thin-and-light-laptop-dell-original-imag98fjy6yu6fgz.jpeg?q=70,DELL Inspiron Ryzen 3 Dual Core 3250U,38690,['DELL'],Windows, Budget Friendly,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system budget friendli dell
433,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,71990,['Lenovo'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram window 10 oper system game lenovo
434,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70,Lenovo Intel Core i5 10th Gen,72490,['Lenovo'],Windows, Home/Everyday use,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use lenovo
435,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/s/g/x/a515-57g-gaming-laptop-acer-original-imagft36qhxsm89g.jpeg?q=70,acer aspire 5 gaming Core i5 12th Gen,61999,['acer'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game acer
436,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9,105990,['ASUS'],Windows, Gaming,amd ryzen 9 octa core processor 16 gb ddr4 ram window 10 oper system game asu
440,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,62990,['Lenovo'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game lenovo
442,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/l/i/u/inspiron-3515-thin-and-light-laptop-dell-original-imag7chq58xfqfga.jpeg?q=70,DELL Inspiron Ryzen 5 Quad Core 3450U,42690,['DELL'],Windows, Home/Everyday use,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
443,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70,MSI Katana GF66 Core i5 11th Gen,73990,['MSI'],Windows, Gaming,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
445,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/r/e/-original-imagg5jspqht3hym.jpeg?q=70,Lenovo Core i3 11th Gen,39990,['Lenovo'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ lenovo
448,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70,DELL G15 Ryzen 7 Octa Core 5800H,93900,['DELL'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system game dell
449,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70,MSI GF63 Thin Core i5 9th Gen,58499,['MSI'],Windows, Gaming,intel core i5 processor (9th gen) 8 gb ddr4 ram 64 bit window 10 oper system game msi
450,https://rukminim1.flixcart.com/image/312/312/kwcfngw0/computer/u/e/0/-original-imag9fgxqcsrfej7.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5500U,50983,['HP'],Windows, Home/Everyday use,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
452,https://rukminim1.flixcart.com/image/312/312/kq5iykw0/computer/q/j/2/vostro-3405-thin-and-light-laptop-dell-original-imag48ejkx33d9nn.jpeg?q=70,DELL Vostro Ryzen 5 Quad Core 3500U,47090,['DELL'],Windows, Home/Everyday use,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
453,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70,ASUS ZenBook 13 Core i7 8th Gen,66990,['ASUS'],Windows, Multimedia/Entertainment,intel core i7 processor (8th gen) 8 gb lpddr3 ram 64 bit window 10 oper system multimedia/entertain asu
454,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/4/v/p/ideapad-5-15itl05-thin-and-light-laptop-lenovo-original-imag3zgjzafrkbtg.jpeg?q=70,Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen,40200,['Lenovo'],Windows, Budget Friendly,intel core i3 processor (10th gen) 4 gb ddr4 ram 64 bit window 10 oper system budget friendli lenovo
455,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70,HP 14s Intel Core i3 11th Gen,39990,['HP'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ hp
456,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/t/o/4/a515-45-r9px-thin-and-light-laptop-acer-original-imagbmx3nr6xex9g.jpeg?q=70,acer Aspire 5 Ryzen 7 Octa Core 5700U,59990,['acer'],Windows, Home/Everyday use,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use acer
457,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,HP 15s Intel Core i3 11th Gen,39490,['HP'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ hp
458,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/a/q/c/v15-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7fh6pmds7p5r.jpeg?q=70,Lenovo Core i3 11th Gen,38990,['Lenovo'],Windows, Student/Education,intel core i3 processor (11th gen) 4 gb ddr4 ram 64 bit window 10 oper system student/educ lenovo
460,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,DELL Inspiron Pentium Quad Core,35500,['DELL'],Windows, Home/Everyday use,intel pentium quad core processor 4 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
463,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/q/o/245-g8-business-laptop-hp-original-imagjdywrx9g8yph.jpeg?q=70,HP G8 Ryzen 3 Dual Core AMD Ryzen 3 3250U,28490,['HP'],Windows, Budget Friendly,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system budget friendli hp
464,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/o/3/6/15-eg1000tx-thin-and-light-laptop-hp-original-imagbn4b6ht9xznp.jpeg?q=70,HP Pavilion Intel Core i5 12th Gen,64990,['HP'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game hp
465,https://rukminim1.flixcart.com/image/312/312/computer/f/c/v/asus-notebook-original-imaer3hghafsrhyx.jpeg?q=70,ASUS ROG Core i7 7th Gen,146490,['ASUS'],Windows, Gaming,intel core i7 processor (7th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
467,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,ASUS VivoBook 15 Core i3 10th Gen,37990,['ASUS'],Windows, Student/Education,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system student/educ asu
468,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,37490,['Lenovo'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ lenovo
470,https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/r/9/e/-original-imagarytzgkp5t3q.jpeg?q=70,acer Intel EVO Swift 5 Core i5 11th Gen,69990,['acer'],Windows, Multimedia/Entertainment,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain acer
472,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70,DELL Vostro Core i5 11th Gen,63090,['DELL'],Windows, Business/Professional,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
473,https://rukminim1.flixcart.com/image/312/312/ktszgy80/computer/h/0/f/alpha-15-b5eek-029in-gaming-laptop-msi-original-imag72h7uptk3x9t.jpeg?q=70,MSI Alpha 15 Ryzen 7 Octa Core 5800H,98990,['MSI'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system game msi
476,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,57890,['Lenovo'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
